station_id,timestamp,temperature,humidity,pressure,wind_speed,wind_direction,rainfall,solar_radiation,ingest_source,ingested_at
NCR011,2024-05-07T19:00:00Z,27.3,47.6,980.6,1.75,149.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.049059+00:00
NCR011,2024-05-07T20:00:00Z,27.35,47.5,979.9,2.5,143.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.049059+00:00
NCR011,2024-05-07T21:00:00Z,27.35,47.6,979.5,3.23,158.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.049059+00:00
NCR011,2024-05-07T22:00:00Z,26.7,50.6,979.6,2.56,159.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.049059+00:00
NCR011,2024-05-07T23:00:00Z,25.7,54.5,979.9,2.08,145.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.049059+00:00
NCR012,2024-05-01T00:00:00Z,21.0,29.7,979.1,3.66,325.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T01:00:00Z,22.0,36.4,980.4,3.83,319.0,0.0,37.5,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T02:00:00Z,23.85,36.2,981.3,4.33,320.0,0.0,225.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T03:00:00Z,26.25,31.7,981.7,4.66,329.0,0.0,414.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T04:00:00Z,29.1,23.1,982.2,5.46,325.0,0.0,541.5,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T05:00:00Z,30.95,16.4,982.2,6.39,320.0,0.0,622.7,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T06:00:00Z,32.3,13.4,981.9,6.37,314.0,0.0,672.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T07:00:00Z,33.15,10.9,981.5,6.03,310.0,0.0,694.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T08:00:00Z,33.55,10.2,980.9,5.84,308.0,0.0,691.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T09:00:00Z,33.55,10.3,980.4,6.1,305.0,0.0,661.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T10:00:00Z,33.0,11.5,980.0,6.38,302.0,0.0,601.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T11:00:00Z,32.35,12.5,979.8,6.19,301.0,0.0,502.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T12:00:00Z,31.5,13.0,979.6,5.48,308.0,0.0,347.2,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T13:00:00Z,30.55,11.9,979.6,4.26,321.0,0.0,147.7,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T14:00:00Z,28.25,14.1,980.7,3.7,322.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T15:00:00Z,26.65,16.7,981.3,2.84,321.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T16:00:00Z,25.1,19.7,981.5,2.16,304.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T17:00:00Z,24.8,21.6,982.3,3.55,320.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T18:00:00Z,23.85,26.0,982.1,2.82,333.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T19:00:00Z,22.9,29.4,981.6,2.52,326.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T20:00:00Z,22.05,31.9,981.2,2.94,325.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T21:00:00Z,21.6,33.4,980.8,2.83,328.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T22:00:00Z,20.85,35.4,980.8,2.55,318.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-01T23:00:00Z,20.3,36.7,980.8,2.69,301.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T00:00:00Z,19.75,36.9,981.0,2.6,293.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T01:00:00Z,21.35,38.9,981.8,3.11,303.0,0.0,37.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T02:00:00Z,23.75,34.9,982.7,2.92,301.0,0.0,223.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T03:00:00Z,26.9,30.0,983.1,3.24,304.0,0.0,414.2,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T04:00:00Z,29.1,24.6,983.8,4.94,306.0,0.0,541.5,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T05:00:00Z,30.85,20.4,983.6,4.24,315.0,0.0,609.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T06:00:00Z,32.35,18.3,983.2,3.98,309.0,0.0,634.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T07:00:00Z,33.65,16.5,982.7,4.2,308.0,0.0,639.5,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T08:00:00Z,34.7,14.5,982.0,4.4,309.0,0.0,677.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T09:00:00Z,35.25,13.4,981.3,4.78,307.0,0.0,649.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T10:00:00Z,35.25,14.1,980.5,4.89,311.0,0.0,593.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T11:00:00Z,34.85,15.3,980.0,4.74,314.0,0.0,494.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T12:00:00Z,34.0,16.0,979.7,4.48,309.0,0.0,340.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T13:00:00Z,31.9,19.4,980.6,2.34,310.0,0.0,141.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T14:00:00Z,29.6,22.9,981.6,2.64,299.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T15:00:00Z,27.7,26.4,981.8,2.28,285.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T16:00:00Z,26.45,29.0,982.2,2.33,301.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T17:00:00Z,25.85,30.6,982.4,2.47,291.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T18:00:00Z,25.2,31.6,982.3,2.78,308.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T19:00:00Z,25.15,30.4,982.0,3.06,322.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T20:00:00Z,24.3,30.4,981.4,2.42,336.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T21:00:00Z,22.65,33.3,981.2,1.97,330.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T22:00:00Z,21.85,34.9,981.1,2.06,321.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-02T23:00:00Z,20.8,36.8,981.4,1.94,305.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T00:00:00Z,20.3,37.7,982.1,1.84,283.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T01:00:00Z,22.3,38.7,982.6,1.7,273.0,0.0,45.7,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T02:00:00Z,25.0,34.1,983.3,2.22,262.0,0.0,221.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T03:00:00Z,28.35,28.4,984.2,2.41,265.0,0.0,408.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T04:00:00Z,31.95,23.2,984.5,3.0,272.0,0.0,534.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T05:00:00Z,34.75,16.9,984.4,3.64,286.0,0.0,596.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T06:00:00Z,36.4,12.8,984.0,5.01,299.0,0.0,638.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T07:00:00Z,37.35,11.6,983.2,5.91,304.0,0.0,673.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T08:00:00Z,37.8,11.8,982.3,5.96,305.0,0.0,620.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T09:00:00Z,38.2,11.1,981.6,5.69,301.0,0.0,592.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T10:00:00Z,38.05,10.9,981.1,5.52,302.0,0.0,455.5,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T11:00:00Z,37.6,11.0,981.0,5.39,301.0,0.0,409.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T12:00:00Z,36.55,12.0,981.1,4.47,297.0,0.0,117.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T13:00:00Z,34.95,13.8,981.8,2.92,308.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T14:00:00Z,33.75,14.7,982.4,3.91,320.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T15:00:00Z,32.45,16.0,982.8,3.38,326.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T16:00:00Z,31.0,17.3,983.1,3.54,331.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T17:00:00Z,29.9,18.2,983.2,3.26,333.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T18:00:00Z,29.8,18.3,983.1,3.45,338.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T19:00:00Z,29.3,19.4,982.5,3.01,345.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T20:00:00Z,28.15,21.7,982.0,2.67,347.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T21:00:00Z,28.25,22.2,981.7,2.22,352.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T22:00:00Z,27.9,23.1,981.7,2.0,357.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-03T23:00:00Z,26.6,27.3,981.8,2.35,348.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T00:00:00Z,26.15,28.8,982.6,1.82,279.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T01:00:00Z,26.25,30.9,983.9,2.04,281.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T02:00:00Z,27.8,29.2,984.5,2.63,279.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T03:00:00Z,30.6,25.5,985.2,2.42,263.0,0.0,66.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T04:00:00Z,31.65,23.7,985.4,2.4,287.0,0.0,26.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T05:00:00Z,34.5,19.6,985.3,2.59,298.0,0.0,189.5,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T06:00:00Z,38.25,13.2,984.6,2.42,308.0,0.0,590.5,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T07:00:00Z,39.7,9.9,983.7,2.02,303.0,0.0,603.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T08:00:00Z,40.55,8.8,982.9,3.03,278.0,0.0,652.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T09:00:00Z,40.55,9.2,981.8,3.96,291.0,0.0,628.7,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T10:00:00Z,40.5,9.5,981.1,4.22,306.0,0.0,575.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T11:00:00Z,39.8,10.0,980.4,4.55,310.0,0.0,404.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T12:00:00Z,39.15,10.2,979.6,3.57,349.0,0.0,296.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T13:00:00Z,36.0,12.8,979.8,3.37,12.0,0.0,122.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T14:00:00Z,33.3,15.0,980.0,2.69,318.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T15:00:00Z,32.15,16.3,980.3,1.36,234.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T16:00:00Z,29.4,21.3,980.6,2.25,249.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T17:00:00Z,28.3,23.1,980.7,2.3,270.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T18:00:00Z,27.7,23.8,980.3,2.18,286.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T19:00:00Z,26.35,27.6,979.1,2.6,268.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T20:00:00Z,27.3,25.3,979.3,1.51,8.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T21:00:00Z,25.2,29.7,978.4,2.33,227.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T22:00:00Z,25.25,29.4,978.1,2.2,300.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-04T23:00:00Z,24.9,30.4,978.2,2.06,284.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T00:00:00Z,24.35,32.2,978.5,2.01,297.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T01:00:00Z,28.0,30.5,979.0,3.57,288.0,0.0,35.7,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T02:00:00Z,30.25,30.9,979.5,3.7,289.0,0.0,203.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T03:00:00Z,32.9,28.4,980.1,3.81,293.0,0.0,384.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T04:00:00Z,35.75,21.4,980.5,4.47,304.0,0.0,509.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T05:00:00Z,38.05,15.2,980.3,4.38,315.0,0.0,586.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T06:00:00Z,40.1,10.4,979.7,3.72,329.0,0.0,632.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T07:00:00Z,41.0,10.7,979.0,2.95,332.0,0.0,652.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T08:00:00Z,41.4,10.6,978.3,2.76,316.0,0.0,648.6,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T09:00:00Z,41.55,11.0,977.4,3.08,306.0,0.0,621.3,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T10:00:00Z,41.3,11.5,976.8,4.3,301.0,0.0,561.5,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T11:00:00Z,40.3,11.8,976.4,5.56,300.0,0.0,468.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T12:00:00Z,39.4,12.4,976.7,4.79,299.0,0.0,320.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T13:00:00Z,37.2,16.2,976.9,2.64,299.0,0.0,126.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T14:00:00Z,35.5,17.0,977.4,4.1,326.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T15:00:00Z,35.05,16.9,978.0,5.28,331.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T16:00:00Z,33.7,18.3,978.5,4.46,344.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T17:00:00Z,32.15,20.0,978.8,3.23,344.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T18:00:00Z,30.75,21.2,979.1,2.79,339.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T19:00:00Z,29.65,22.1,978.9,2.4,343.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T20:00:00Z,28.3,24.2,978.6,2.1,357.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T21:00:00Z,26.95,28.0,978.5,3.04,351.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T22:00:00Z,26.35,30.1,978.8,2.69,301.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-05T23:00:00Z,26.05,31.1,979.3,2.04,281.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T00:00:00Z,25.35,34.3,979.6,2.69,301.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T01:00:00Z,27.45,33.1,980.9,1.3,266.0,0.0,44.2,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T02:00:00Z,29.95,30.1,981.9,1.87,254.0,0.0,205.6,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T03:00:00Z,32.65,26.0,982.7,2.02,279.0,0.0,381.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T04:00:00Z,35.35,22.9,983.1,2.25,291.0,0.0,502.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T05:00:00Z,37.7,19.5,983.1,2.69,315.0,0.0,578.6,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T06:00:00Z,39.45,15.6,982.8,3.82,315.0,0.0,624.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T07:00:00Z,40.1,14.0,982.2,5.06,308.0,0.0,590.6,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T08:00:00Z,40.35,13.4,981.4,5.5,307.0,0.0,599.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T09:00:00Z,40.5,13.4,980.5,5.28,307.0,0.0,593.7,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T10:00:00Z,40.5,13.5,979.7,5.22,302.0,0.0,541.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T11:00:00Z,39.85,13.6,979.2,6.44,303.0,0.0,395.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T12:00:00Z,38.9,14.7,979.4,6.02,302.0,0.0,231.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T13:00:00Z,37.15,16.5,979.5,2.9,314.0,0.0,115.6,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T14:00:00Z,34.65,18.8,979.9,3.11,312.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T15:00:00Z,33.6,19.5,980.5,2.69,315.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T16:00:00Z,32.3,21.0,980.9,2.73,332.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T17:00:00Z,32.35,20.7,981.0,3.36,337.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T18:00:00Z,31.7,21.7,981.3,3.28,348.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T19:00:00Z,30.65,23.0,980.8,3.03,8.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T20:00:00Z,29.6,24.5,980.3,2.75,10.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T21:00:00Z,28.25,27.2,980.1,2.0,3.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T22:00:00Z,27.3,30.5,980.5,1.5,274.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-06T23:00:00Z,28.5,27.6,981.3,1.39,69.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T00:00:00Z,25.5,33.7,981.1,2.63,81.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T01:00:00Z,28.3,32.2,982.0,1.71,111.0,0.0,43.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T02:00:00Z,31.1,28.8,982.9,1.72,126.0,0.0,200.7,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T03:00:00Z,34.6,23.9,983.5,1.08,158.0,0.0,382.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T04:00:00Z,37.75,20.3,984.0,1.22,189.0,0.0,464.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T05:00:00Z,40.4,14.6,983.8,1.9,252.0,0.0,528.4,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T06:00:00Z,41.0,13.4,983.8,3.69,311.0,0.0,391.8,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T07:00:00Z,40.7,13.4,983.3,4.14,323.0,0.0,290.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T08:00:00Z,41.6,13.2,982.4,4.25,319.0,0.0,495.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T09:00:00Z,41.65,12.5,981.5,4.97,310.0,0.0,562.9,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T10:00:00Z,41.65,11.9,980.9,5.08,302.0,0.0,531.6,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T11:00:00Z,41.25,12.5,980.9,3.99,292.0,0.0,466.1,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T12:00:00Z,38.65,19.2,981.1,5.36,53.0,0.0,284.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T13:00:00Z,37.9,17.5,980.8,3.44,64.0,0.0,114.6,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T14:00:00Z,35.0,24.3,981.4,4.8,90.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T15:00:00Z,33.75,29.5,982.3,3.98,78.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T16:00:00Z,32.5,35.3,982.8,3.67,101.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T17:00:00Z,31.15,40.1,983.3,3.14,99.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T18:00:00Z,30.2,43.2,983.6,3.04,134.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T19:00:00Z,29.55,45.2,983.0,3.22,144.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T20:00:00Z,28.8,46.2,982.6,2.42,142.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T21:00:00Z,27.65,49.2,982.7,1.9,93.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T22:00:00Z,27.6,49.5,982.7,2.55,116.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR012,2024-05-07T23:00:00Z,26.9,51.5,983.1,2.05,137.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.249026+00:00
NCR013,2024-05-01T00:00:00Z,21.8,22.5,981.1,4.04,318.0,0.0,0.0,openmeteo_archive,2026-09-24T16:48:10.443695+00:00
NCR013,2024-05-01T01:00:00Z,23.4,30.7,982.5,4.56,322.0,0.0,37.8,openmeteo_archive,2026-09-24T16:48:10.443695+00:00
NCR013,2024-05-01T02:00:00Z,24.95,30.5,983.2,3.77,328.0,0.0,219.1,openmeteo_archive,2026-09-24T16:48:10.443695+00:00
NCR013,2024-05-01T03:00:00Z,26.95,28.8,983.6,4.25,330.0,0.0,409.6,openmeteo_archive,2026-09-24T16:48:10.443695+00:00
NCR013,2024-05-01T04:00:00Z,29.35,25.5,984.3,4.81,339.0,0.0,538.6,openmeteo_archive,2026-09-24T16:48:10.443695+00:00
NCR013,2024-05-01T05:00:00Z,31.55,20.8,984.2,5.07,338.0,0.0,615.7,openmeteo_archive,2026-09-24T16:48:10.443695+00:00
NCR013,2024-05-01T06:00:00Z,33.3,16.4,983.9,4.66,329.0,0.0,660.9,openmeteo_archive,2026-09-24T16:48:10.443695+00:00
NCR013,2024-05-01T07:00:00Z,34.35,13.2,983.2,4.55,320.0,0.0,682.2,openmeteo_archive,2026-09-24T16:48:10.443695+00:00
